Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
178,63386,58,1,197,02/01/2013,03/01/2013,9,88,DBA joke mug - it depends (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
179,63386,58,1,149,02/01/2013,03/01/2013,9,88,Ride on toy sedan car (Yellow) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
180,48409,387,202,91,02/01/2013,03/01/2013,6,89,Plush shark slippers (Gray) XL,Each,6,32,15,192,28.8,141,220.8,6,0,11
181,48409,387,202,162,02/01/2013,03/01/2013,6,89,RC toy sedan car with remote control (Black) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
182,48409,387,202,187,02/01/2013,03/01/2013,6,89,Developer joke mug - that's a hardware problem (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
183,62837,0,0,128,02/01/2013,03/01/2013,4,90,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,60,18,15,1080,162,660,1242,60,0,11
184,62837,0,0,170,02/01/2013,03/01/2013,4,90,Developer joke mug - old C developers never die (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
185,62837,0,0,36,02/01/2013,03/01/2013,4,90,Shipping carton (Brown) 305x305x305mm,Each,75,3.5,15,262.5,39.38,120,301.88,75,0,11
186,62837,0,0,92,02/01/2013,03/01/2013,4,90,Plush shark slippers (Gray) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
187,59893,82,1,102,02/01/2013,03/01/2013,4,91,Dinosaur battery-powered slippers (Green) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
188,59893,82,1,132,02/01/2013,03/01/2013,4,91,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Each,108,18,15,1944,291.6,1026,2235.6,108,0,11
189,59893,82,1,157,02/01/2013,03/01/2013,4,91,RC toy sedan car with remote control (Pink) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
190,72425,3,1,184,02/01/2013,03/01/2013,7,92,Developer joke mug - when your hammer is C++ (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
191,72425,3,1,191,02/01/2013,03/01/2013,7,92,DBA joke mug - two types of DBAs (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
192,59067,0,0,187,02/01/2013,03/01/2013,21,93,Developer joke mug - that's a hardware problem (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
193,59067,0,0,99,02/01/2013,03/01/2013,21,93,Dinosaur battery-powered slippers (Green) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
194,59067,0,0,92,02/01/2013,03/01/2013,21,93,Plush shark slippers (Gray) L,Each,8,32,15,256,38.4,192,294.4,8,0,11
195,61793,254,202,197,02/01/2013,03/01/2013,19,94,DBA joke mug - it depends (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
196,61793,254,202,78,02/01/2013,03/01/2013,19,94,Halloween zombie mask (Light Brown) S,Each,12,18,15,216,32.4,-12,248.4,12,0,11
197,59416,258,202,165,02/01/2013,03/01/2013,6,95,IT joke mug - that behavior is by design (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
198,59416,258,202,29,02/01/2013,03/01/2013,6,95,Black and orange fragile despatch tape 48mmx75m,Each,252,3.7,15,932.4,139.86,478.8,1072.26,252,0,11
199,59416,258,202,204,02/01/2013,03/01/2013,6,95,DBA joke mug - mind if I join you? (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
200,59416,258,202,103,02/01/2013,03/01/2013,6,95,Superhero action jacket (Blue) 5XL,Each,7,34,15,238,35.7,70,273.7,7,0,11
201,59416,258,202,52,02/01/2013,03/01/2013,6,95,20 mm Anti static bubble wrap (Blue) 10m,Each,50,29,15,1450,217.5,850,1667.5,50,0,11
202,40659,107,1,196,02/01/2013,03/01/2013,7,96,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
203,40659,107,1,163,02/01/2013,03/01/2013,7,96,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
204,40659,107,1,192,02/01/2013,03/01/2013,7,96,DBA joke mug - two types of DBAs (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
205,40659,107,1,91,02/01/2013,03/01/2013,7,96,Plush shark slippers (Gray) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
206,40659,107,1,94,02/01/2013,03/01/2013,7,96,Plush shark slippers (Gray) S,Each,7,32,15,224,33.6,168,257.6,7,0,11
207,52335,0,0,202,02/01/2013,03/01/2013,6,97,DBA joke mug - daaaaaa-ta (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
208,52335,0,0,165,02/01/2013,03/01/2013,6,97,IT joke mug - that behavior is by design (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
209,56111,0,0,105,02/01/2013,03/01/2013,8,98,Superhero action jacket (Blue) 3XL,Each,5,34,15,170,25.5,50,195.5,5,0,11
210,56111,0,0,172,02/01/2013,03/01/2013,8,98,Developer joke mug - this code was generated by a tool (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
211,59321,172,1,182,02/01/2013,03/01/2013,21,99,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
212,59321,172,1,178,02/01/2013,03/01/2013,21,99,Developer joke mug - understanding recursion requires understanding recursion (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
213,59321,172,1,171,02/01/2013,03/01/2013,21,99,Developer joke mug - this code was generated by a tool (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
214,40608,274,202,172,02/01/2013,03/01/2013,8,100,Developer joke mug - this code was generated by a tool (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
215,65852,393,202,84,02/01/2013,03/01/2013,7,101,Animal with big feet slippers (Brown) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
216,65852,393,202,7,02/01/2013,03/01/2013,7,101,Air cushion film 200mmx100mm 325m,Each,5,87,15,435,65.25,260,500.25,5,0,11
217,62442,92,1,191,02/01/2013,03/01/2013,8,102,DBA joke mug - two types of DBAs (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
218,62442,92,1,14,02/01/2013,03/01/2013,8,102,Permanent marker black 5mm nib (Black) 5mm,Each,24,2.7,15,64.8,9.72,24,74.52,24,0,11
219,62442,92,1,219,02/01/2013,03/01/2013,8,102,USB missile launcher (Green),Each,10,25,15,250,37.5,155,287.5,10,0,11
220,44851,0,0,94,02/01/2013,03/01/2013,21,103,Plush shark slippers (Gray) S,Each,5,32,15,160,24,120,184,5,0,11
221,44851,0,0,108,02/01/2013,03/01/2013,21,103,Superhero action jacket (Blue) L,Each,3,30,15,90,13.5,24,103.5,3,0,11
222,44851,0,0,211,02/01/2013,03/01/2013,21,103,USB food flash drive - banana,Each,3,32,15,96,14.4,60,110.4,3,0,11
223,44851,0,0,144,02/01/2013,03/01/2013,21,103,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,48,18,15,864,129.6,528,993.6,48,0,11
224,75213,0,0,87,02/01/2013,03/01/2013,8,104,Furry gorilla with big eyes slippers (Black) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
225,75213,0,0,136,02/01/2013,03/01/2013,8,104,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,108,18,15,1944,291.6,1080,2235.6,108,0,11
226,75213,0,0,169,02/01/2013,03/01/2013,8,104,Developer joke mug - old C developers never die (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
227,64723,0,0,14,02/01/2013,03/01/2013,19,105,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
228,64723,0,0,211,02/01/2013,03/01/2013,19,105,USB food flash drive - banana,Each,8,32,15,256,38.4,160,294.4,8,0,11
229,64723,0,0,205,02/01/2013,03/01/2013,19,105,USB food flash drive - dessert 10 drive variety pack,Packet,4,240,15,960,144,606,1104,4,0,11
230,69386,140,1,27,02/01/2013,03/01/2013,11,106,Black and orange glass with care despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11
231,69386,140,1,192,02/01/2013,03/01/2013,11,106,DBA joke mug - two types of DBAs (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
232,64360,68,1,13,02/01/2013,03/01/2013,12,107,Permanent marker blue 5mm nib (Blue) 5mm,Each,48,2.7,15,129.6,19.44,48,149.04,48,0,11
233,64360,68,1,14,02/01/2013,03/01/2013,12,107,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
234,64360,68,1,86,02/01/2013,03/01/2013,12,107,Animal with big feet slippers (Brown) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
235,64360,68,1,218,02/01/2013,03/01/2013,12,107,USB rocket launcher (Gray),Each,4,25,15,100,15,62,115,4,0,11
236,53573,28,1,83,02/01/2013,03/01/2013,9,108,Animal with big feet slippers (Brown) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
237,53573,28,1,54,02/01/2013,03/01/2013,9,108,10 mm Anti static bubble wrap (Blue) 20m,Each,60,42,15,2520,378,1140,2898,60,0,11
238,61633,0,0,190,02/01/2013,03/01/2013,7,109,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
239,61633,0,0,182,02/01/2013,03/01/2013,7,109,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
240,40778,127,1,165,02/01/2013,03/01/2013,21,110,IT joke mug - that behavior is by design (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
241,40778,127,1,150,02/01/2013,03/01/2013,21,110,Ride on toy sedan car (Green) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
242,40778,127,1,52,02/01/2013,03/01/2013,21,110,20 mm Anti static bubble wrap (Blue) 10m,Each,30,29,15,870,130.5,510,1000.5,30,0,11
243,40778,127,1,117,02/01/2013,03/01/2013,21,110,Alien officer hoodie (Black) XXL,Each,2,35,15,70,10.5,36,80.5,2,0,11
244,52592,0,0,155,02/01/2013,03/01/2013,4,111,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,4,30,15,120,18,60,138,4,0,11
245,52592,0,0,182,02/01/2013,03/01/2013,4,111,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
246,52871,352,202,155,02/01/2013,03/01/2013,11,112,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,3,30,15,90,13.5,45,103.5,3,0,11
247,73983,122,1,151,02/01/2013,03/01/2013,12,113,Ride on toy sedan car (Blue) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
248,73983,122,1,132,02/01/2013,03/01/2013,12,113,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Each,12,18,15,216,32.4,114,248.4,12,0,11
249,73983,122,1,100,02/01/2013,03/01/2013,12,113,Dinosaur battery-powered slippers (Green) L,Each,2,32,15,64,9.6,48,73.6,2,0,11
250,73983,122,1,204,02/01/2013,03/01/2013,12,113,DBA joke mug - mind if I join you? (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
251,43979,0,0,12,02/01/2013,03/01/2013,19,114,Permanent marker red 5mm nib (Red) 5mm,Each,36,2.7,15,97.2,14.58,36,111.78,36,0,11
252,43979,0,0,190,02/01/2013,03/01/2013,19,114,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
253,73288,0,0,194,02/01/2013,03/01/2013,8,115,DBA joke mug - SELECT caffeine FROM mug (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
254,73288,0,0,171,02/01/2013,03/01/2013,8,115,Developer joke mug - this code was generated by a tool (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
255,73288,0,0,170,02/01/2013,03/01/2013,8,115,Developer joke mug - old C developers never die (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
256,73288,0,0,167,02/01/2013,03/01/2013,8,115,IT joke mug - keyboard not found … press F1 to continue (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
257,72904,0,0,53,02/01/2013,03/01/2013,9,116,10 mm Anti static bubble wrap (Blue) 50m,Each,70,99,15,6930,1039.5,3780,7969.5,70,0,11
258,72904,0,0,179,02/01/2013,03/01/2013,9,116,"Developer joke mug - (hip, hip, array) (Black)",Each,7,13,15,91,13.65,59.5,104.65,7,0,11
259,72904,0,0,125,02/01/2013,03/01/2013,9,116,"""The Gu"" red shirt XML tag t-shirt (Black) XL",Each,108,18,15,1944,291.6,1134,2235.6,108,0,11
260,51328,34,1,208,02/01/2013,03/01/2013,9,117,USB food flash drive - donut,Each,5,32,15,160,24,100,184,5,0,11
261,51328,34,1,6,02/01/2013,03/01/2013,9,117,Air cushion film 200mmx200mm 325m,Each,4,90,15,360,54,144,414,4,0,11
262,51328,34,1,140,02/01/2013,03/01/2013,9,117,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
263,70334,0,0,162,02/01/2013,03/01/2013,9,118,RC toy sedan car with remote control (Black) 1/50 scale,Each,4,25,15,100,15,50,115,4,0,11
264,70334,0,0,175,02/01/2013,03/01/2013,9,118,Developer joke mug - there are 10 types of people in the world (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
265,70334,0,0,109,02/01/2013,03/01/2013,7,119,Superhero action jacket (Blue) M,Each,10,30,15,300,45,80,345,10,0,11
266,70334,0,0,198,02/01/2013,03/01/2013,7,119,DBA joke mug - it depends (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
267,70334,0,0,218,02/01/2013,03/01/2013,7,119,USB rocket launcher (Gray),Each,9,25,15,225,33.75,139.5,258.75,9,0,11
268,70334,0,0,104,02/01/2013,03/01/2013,7,119,Superhero action jacket (Blue) 4XL,Each,4,34,15,136,20.4,40,156.4,4,0,11
269,62442,92,1,179,02/01/2013,03/01/2013,19,120,"Developer joke mug - (hip, hip, array) (Black)",Each,5,13,15,65,9.75,42.5,74.75,5,0,11
270,62442,92,1,66,02/01/2013,03/01/2013,19,120,Medium sized bubblewrap roll 20m,Each,20,20,15,400,60,200,460,20,0,11
271,45600,44,1,177,02/01/2013,03/01/2013,9,121,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
272,45600,44,1,87,02/01/2013,03/01/2013,9,121,Furry gorilla with big eyes slippers (Black) XL,Each,10,32,15,320,48,235,368,10,0,11
273,45600,44,1,205,02/01/2013,03/01/2013,9,121,USB food flash drive - dessert 10 drive variety pack,Packet,5,240,15,1200,180,757.5,1380,5,0,11
274,53792,209,202,208,02/01/2013,03/01/2013,12,122,USB food flash drive - donut,Each,1,32,15,32,4.8,20,36.8,1,0,11
275,53792,209,202,113,02/01/2013,03/01/2013,12,122,Superhero action jacket (Blue) 3XS,Each,7,25,15,175,26.25,42,201.25,7,0,11
276,53792,209,202,69,02/01/2013,03/01/2013,12,122,Pack of 12 action figures (male),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
277,53792,209,202,188,02/01/2013,03/01/2013,12,122,Developer joke mug - that's a hardware problem (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
278,64141,0,0,169,02/01/2013,03/01/2013,8,123,Developer joke mug - old C developers never die (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
279,64141,0,0,168,02/01/2013,03/01/2013,8,123,IT joke mug - keyboard not found … press F1 to continue (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
280,64141,0,0,139,02/01/2013,03/01/2013,8,123,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
281,64141,0,0,84,02/01/2013,03/01/2013,8,123,Animal with big feet slippers (Brown) L,Each,8,32,15,256,38.4,192,294.4,8,0,11
282,46564,181,1,113,02/01/2013,03/01/2013,6,124,Superhero action jacket (Blue) 3XS,Each,4,25,15,100,15,24,115,4,0,11
283,46564,181,1,79,02/01/2013,03/01/2013,6,124,Furry animal socks (Pink) XL,Pair,84,5,15,420,63,294,483,84,0,11
284,46564,181,1,167,02/01/2013,03/01/2013,6,124,IT joke mug - keyboard not found … press F1 to continue (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
285,46564,181,1,68,02/01/2013,03/01/2013,6,124,Pack of 12 action figures (female),Packet,4,16,15,64,9.6,42,73.6,4,0,11
286,38288,244,202,215,02/01/2013,03/01/2013,4,125,USB food flash drive - hamburger,Each,10,32,15,320,48,200,368,10,0,11
287,38288,244,202,71,02/01/2013,03/01/2013,4,125,Halloween skull mask (Gray) XL,Each,120,18,15,2160,324,360,2484,120,0,11
288,38288,244,202,14,02/01/2013,03/01/2013,4,125,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,96,298.08,96,0,11
289,38288,244,202,68,02/01/2013,03/01/2013,4,125,Pack of 12 action figures (female),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
290,51708,0,0,62,02/01/2013,03/01/2013,21,126,10 mm Double sided bubble wrap 50m,Each,90,105,15,9450,1417.5,4410,10867.5,90,0,11
291,51708,0,0,29,02/01/2013,03/01/2013,21,126,Black and orange fragile despatch tape 48mmx75m,Each,108,3.7,15,399.6,59.94,205.2,459.54,108,0,11
292,51708,0,0,177,02/01/2013,03/01/2013,21,126,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
293,51708,0,0,83,02/01/2013,03/01/2013,21,126,Animal with big feet slippers (Brown) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
294,51708,0,0,161,02/01/2013,03/01/2013,21,126,RC toy sedan car with remote control (Red) 1/50 scale,Each,5,25,15,125,18.75,62.5,143.75,5,0,11
295,48988,49,1,117,02/01/2013,03/01/2013,8,127,Alien officer hoodie (Black) XXL,Each,6,35,15,210,31.5,108,241.5,6,0,11
296,48988,49,1,159,02/01/2013,03/01/2013,8,127,RC toy sedan car with remote control (Green) 1/50 scale,Each,1,25,15,25,3.75,12.5,28.75,1,0,11
297,39257,370,202,8,03/01/2013,04/01/2013,6,128,Large  replacement blades 18mm,Each,80,4.3,15,344,51.6,180,395.6,80,0,11
298,39257,370,202,123,03/01/2013,04/01/2013,6,128,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,72,18,15,1296,194.4,720,1490.4,72,0,11
299,73983,122,1,24,03/01/2013,04/01/2013,15,129,Black and orange handle with care despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,453.6,1018.44,216,0,11
300,73983,122,1,133,03/01/2013,04/01/2013,15,129,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,60,18,15,1080,162,600,1242,60,0,11
301,73983,122,1,102,03/01/2013,04/01/2013,15,129,Dinosaur battery-powered slippers (Green) S,Each,10,32,15,320,48,240,368,10,0,11
302,70871,86,1,191,03/01/2013,04/01/2013,7,130,DBA joke mug - two types of DBAs (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
303,70871,86,1,217,03/01/2013,04/01/2013,7,130,Office cube periscope (Black),Each,80,18.5,15,1480,222,580,1702,80,0,11
304,41628,344,202,115,03/01/2013,04/01/2013,11,131,Alien officer hoodie (Black) 4XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
305,41628,344,202,15,03/01/2013,04/01/2013,11,131,Tape dispenser (Blue),Each,60,32,15,1920,288,900,2208,60,0,11
306,58830,257,202,34,03/01/2013,04/01/2013,12,132,Shipping carton (Brown) 457x457x457mm,Each,250,2.1,15,525,78.75,250,603.75,250,0,11
307,74617,128,1,21,03/01/2013,04/01/2013,19,133,Black and yellow heavy despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,105.6,204.24,48,0,11
308,48409,387,202,31,03/01/2013,04/01/2013,6,134,Clear packaging tape 48mmx75m,Each,234,2.9,15,678.6,101.79,280.8,780.39,234,0,11
309,59067,0,0,60,03/01/2013,04/01/2013,21,135,20 mm Double sided bubble wrap 20m,Each,40,33,15,1320,198,720,1518,40,0,11
310,59067,0,0,123,03/01/2013,04/01/2013,21,135,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,120,18,15,2160,324,1200,2484,120,0,11
311,61793,254,202,130,03/01/2013,04/01/2013,19,136,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
312,61793,254,202,15,03/01/2013,04/01/2013,19,136,Tape dispenser (Blue),Each,60,32,15,1920,288,900,2208,60,0,11
313,52335,0,0,138,03/01/2013,04/01/2013,6,137,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,36,18,15,648,97.2,378,745.2,36,0,11
314,52335,0,0,127,03/01/2013,04/01/2013,6,137,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,48,18,15,864,129.6,528,993.6,48,0,11
315,52335,0,0,42,03/01/2013,04/01/2013,6,137,Shipping carton (Brown) 500x310x310mm,Each,100,2.55,15,255,38.25,145,293.25,100,0,11
316,56111,0,0,123,03/01/2013,04/01/2013,8,138,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,96,18,15,1728,259.2,960,1987.2,96,0,11
317,56111,0,0,124,03/01/2013,04/01/2013,8,138,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,108,18,15,1944,291.6,1134,2235.6,108,0,11
318,40608,274,202,90,03/01/2013,04/01/2013,8,139,Furry gorilla with big eyes slippers (Black) S,Each,4,32,15,128,19.2,96,147.2,4,0,11
319,40608,274,202,66,03/01/2013,04/01/2013,8,139,Medium sized bubblewrap roll 20m,Each,50,20,15,1000,150,500,1150,50,0,11
320,62442,92,1,141,03/01/2013,04/01/2013,8,140,"""The Gu"" red shirt XML tag t-shirt (White) S",Each,36,18,15,648,97.2,396,745.2,36,0,11
321,44851,0,0,129,03/01/2013,04/01/2013,21,141,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,60,18,15,1080,162,660,1242,60,0,11
322,75213,0,0,143,03/01/2013,04/01/2013,8,142,"""The Gu"" red shirt XML tag t-shirt (White) XXS",Each,120,18,15,2160,324,1320,2484,120,0,11
323,69386,140,1,4,03/01/2013,04/01/2013,11,143,Void fill 100 L bag (White) 100L,Each,40,12.5,15,500,75,260,575,40,0,11
324,64360,68,1,127,03/01/2013,04/01/2013,12,144,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,120,18,15,2160,324,1320,2484,120,0,11
325,61633,0,0,174,03/01/2013,04/01/2013,7,145,Developer joke mug - a foo walks into a bar (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
326,52592,0,0,60,03/01/2013,04/01/2013,4,146,20 mm Double sided bubble wrap 20m,Each,90,33,15,2970,445.5,1620,3415.5,90,0,11
327,52592,0,0,24,03/01/2013,04/01/2013,4,146,Black and orange handle with care despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,352.8,792.12,168,0,11
328,52871,352,202,124,03/01/2013,04/01/2013,11,147,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,120,18,15,2160,324,1260,2484,120,0,11
329,73288,0,0,17,03/01/2013,04/01/2013,8,148,Tape dispenser (Black),Each,40,32,15,1280,192,600,1472,40,0,11
330,51328,34,1,32,03/01/2013,04/01/2013,9,149,3 kg Courier post bag (White) 300x190x95mm,Each,175,0.66,15,115.5,17.33,52.5,132.83,175,0,11
331,62442,92,1,9,03/01/2013,04/01/2013,19,150,Small 9mm replacement blades 9mm,Each,40,4.1,15,164,24.6,60,188.6,40,0,11
332,45600,44,1,20,03/01/2013,04/01/2013,9,151,Black and yellow heavy despatch tape 48mmx100m,Each,96,4.1,15,393.6,59.04,163.2,452.64,96,0,11
333,64141,0,0,9,03/01/2013,04/01/2013,8,152,Small 9mm replacement blades 9mm,Each,100,4.1,15,410,61.5,150,471.5,100,0,11
334,48988,49,1,8,03/01/2013,04/01/2013,8,153,Large  replacement blades 18mm,Each,60,4.3,15,258,38.7,135,296.7,60,0,11
335,56894,84,1,204,03/01/2013,04/01/2013,19,154,DBA joke mug - mind if I join you? (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
336,56894,84,1,83,03/01/2013,04/01/2013,19,154,Animal with big feet slippers (Brown) XL,Each,10,32,15,320,48,235,368,10,0,11
337,56894,84,1,130,03/01/2013,04/01/2013,19,154,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,24,18,15,432,64.8,264,496.8,24,0,11
